sample_name	age	age_month_selective	age_unit	altitude	altitude_m	anonymized_name	basophils	body_condition	collection_date	collection_timestamp	country	depth	depth_m	description	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	eosinophils	extracted_dna_avail_now	geo_loc_name	haemoglobin	hct	herd_identity_	host_subject_id	host_taxid	ifng_plate	ifng_run_date	ifngpoke_ng_ml	latitude	latitude_deg	longitude	longitude_deg	lymphocytes	milk	monocytes	physical_specimen_location	physical_specimen_remaining	pregnant	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	rbc	sample_scientific_name	sample_taxid	sample_type	scientific_name	segs	strongyle_epg	tb_status2	title	total_horn_width	wbc
1736.B46.1110	89	89	months	0	0.0	B46.1110	0	3	2010-11-22 00:00:00	2010-11-22	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B46	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	4	True	South Africa	11	34.4	Lower_Sabie	B46	37445	13	10/27/12	0.758	-23.82	-23.82	31.44	31.44	66	False	15	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	7.53	bovine gut metagenome	506599	stool	bovine gut metagenome	15	0	NEG	Ezenwa_Cape_Buffalo	66.5	7.7
1736.B46.1111	101	101	months	0	0.0	B46.1111	0	1.5	2011-11-15 00:00:00	2011-11-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B46	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	24	True	South Africa	10.6	34.7	Lower_Sabie	B46	37445	25	11/7/12	0.784	-23.82	-23.82	31.44	31.44	15	False	37	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	7.37	bovine gut metagenome	506599	stool	bovine gut metagenome	24	0	NEG	Ezenwa_Cape_Buffalo	66.5	6.2
1736.B47b.0211	96	96	months	0	0.0	B47b.0211	0	3	2011-02-22 00:00:00	2011-02-22	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B47b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	13	True	South Africa	9.6	34.3	Lower_Sabie	B47b	37445	13	10/27/12	0.917	-23.82	-23.82	31.44	31.44	16	True	39	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	7.93	bovine gut metagenome	506599	stool	bovine gut metagenome	32	0	NEG	Ezenwa_Cape_Buffalo	76	6.9
1736.B47b.0611	105	105	months	0	0.0	B47b.0611	0	3.5	2011-06-09 00:00:00	2011-06-09	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B47b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	12.6	42.1	Lower_Sabie	B47b	37445	21	11/5/12	0.821	-23.82	-23.82	31.44	31.44	42	False	32	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.06	bovine gut metagenome	506599	stool	bovine gut metagenome	17	0	NEG	Ezenwa_Cape_Buffalo	77	9.1
1736.B47b.1111	110	110	months	0	0.0	B47b.1111	0	3	2011-11-15 00:00:00	2011-11-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B47b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	9.7	32.6	Lower_Sabie	B47b	37445	25	11/7/12	0.751	-23.82	-23.82	31.44	31.44	20	True	34	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	6.84	bovine gut metagenome	506599	stool	bovine gut metagenome	35	100	NEG	Ezenwa_Cape_Buffalo	76	6.5
1736.B5.0111	62	62	months	0	0.0	B5.0111	0	3.75	2011-01-31 00:00:00	2011-01-31	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B5	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	9.3	32.3	Lower_Sabie	B5	37445	12	10/27/12	1.194	-23.82	-23.82	31.44	31.44	42	False	24	CCME	True	mid/late	True	Host-associated	Animal	Animal distal gut	1736	8.24	bovine gut metagenome	506599	stool	bovine gut metagenome	22	0	NEG	Ezenwa_Cape_Buffalo	77.5	8.5
1736.B5.0710	55	55	months	0	0.0	B5.0710	0	3.25	2010-07-01 00:00:00	2010-07-01	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B5	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	11.5	38.5	Lower_Sabie	B5	37445	1	10/18/12	0.734	-23.82	-23.82	31.44	31.44	35	False	43	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	11.02	bovine gut metagenome	506599	stool	bovine gut metagenome	16	0	NEG	Ezenwa_Cape_Buffalo	75.5	10.7
1736.B5.1109	47	47	months	0	0.0	B5.1109	0	2.75	2009-11-15 00:00:00	2009-11-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B5	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	5	True	South Africa	25	40.2	Lower_Sabie	B5	37445	5	10/24/12	0.883	-23.82	-23.82	31.44	31.44	12	False	53	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	10.39	bovine gut metagenome	506599	stool	bovine gut metagenome	30	0	NEG	Ezenwa_Cape_Buffalo	71	80
1736.B5.1211	72	72	months	0	0.0	B5.1211	0	2	2011-12-06 00:00:00	2011-12-06	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B5	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	18	True	South Africa	12.8	42.1	Lower_Sabie	B5	37445	23	11/7/12	0.613	-23.82	-23.82	31.44	31.44	33	False	27	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.83	bovine gut metagenome	506599	stool	bovine gut metagenome	22	0	NEG	Ezenwa_Cape_Buffalo	79	11.2
1736.B50b.0111	88	88	months	0	0.0	B50b.0111	0	3.25	2011-01-30 00:00:00	2011-01-30	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B50b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	40	True	South Africa	10.1	34.8	Lower_Sabie	B50b	37445	13	10/27/12	0.406	-23.82	-23.82	31.44	31.44	13	False	24	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.28	bovine gut metagenome	506599	stool	bovine gut metagenome	23	0	NEG	Ezenwa_Cape_Buffalo	65.5	13.9
1736.B50b.0610	80	80	months	0	0.0	B50b.0610	0	2.75	2010-06-15 00:00:00	2010-06-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B50b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	15.5	55.5	Lower_Sabie	B50b	37445	3	10/23/12	0.731	-23.82	-23.82	31.44	31.44	48	True	8	CCME	True	no	True				1736	13.22	bovine gut metagenome	506599	stool	bovine gut metagenome	37	0	NEG	Ezenwa_Cape_Buffalo	64.5	10.6
1736.B50b.0611	92	92	months	0	0.0	B50b.0611	0	3.75	2011-06-07 00:00:00	2011-06-07	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B50b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	11.8	38.6	Lower_Sabie	B50b	37445	21	11/5/12	0.573	-23.82	-23.82	31.44	31.44	44	False	22	CCME	True	early	True	Host-associated	Animal	Animal distal gut	1736	8.81	bovine gut metagenome	506599	stool	bovine gut metagenome	26	0	NEG	Ezenwa_Cape_Buffalo	66	6.5
1736.B50b.1009	72	72	months	0	0.0	B50b.1009	0	3.5	2009-10-19 00:00:00	2009-10-19	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B50b	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	5	True	South Africa	13.6	44.2	Lower_Sabie	B50b	37445	34	11/13/12	0.722	-23.82	-23.82	31.44	31.44	37	False	25	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	9.97	bovine gut metagenome	506599	stool	bovine gut metagenome	33	0	NEG	Ezenwa_Cape_Buffalo	64.5	8.1
1736.B57.0510	63	63	months	0	0.0	B57.0510	0	2.75	2010-05-23 00:00:00	2010-05-23	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B57	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	20	True	South Africa	17.8	61.3	Lower_Sabie	B57	37445	3	10/23/12	0.854	-23.82	-23.82	31.44	31.44	10	True	46	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	17.35	bovine gut metagenome	506599	stool	bovine gut metagenome	24	0	POS	Ezenwa_Cape_Buffalo	77	21.4
1736.B57.0611	76	76	months	0	0.0	B57.0611	0	3.25	2011-06-06 00:00:00	2011-06-06	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B57	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	11.9	36.8	Lower_Sabie	B57	37445	21	11/5/12	1.111	-23.82	-23.82	31.44	31.44	56	True	11	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	9.63	bovine gut metagenome	506599	stool	bovine gut metagenome	27	100	POS	Ezenwa_Cape_Buffalo	80.5	12
1736.B57.1109	56	56	months	0	0.0	B57.1109	0	2.75	2009-11-08 00:00:00	2009-11-08	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B57	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	11	36.8	Lower_Sabie	B57	37445	6	10/24/12	1.078	-23.82	-23.82	31.44	31.44	32	False	27	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	10.46	bovine gut metagenome	506599	stool	bovine gut metagenome	33	50	POS	Ezenwa_Cape_Buffalo	75	8
1736.B57.1111	81	81	months	0	0.0	B57.1111	0	1.75	2011-11-15 00:00:00	2011-11-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B57	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	8.8	26.7	Lower_Sabie	B57	37445	25	11/7/12	0.674	-23.82	-23.82	31.44	31.44	43	True	15	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	7.76	bovine gut metagenome	506599	stool	bovine gut metagenome	35	100	POS	Ezenwa_Cape_Buffalo	82	6.5
1736.B6.0510	89	89	months	0	0.0	B6.0510	0	2.75	2010-05-23 00:00:00	2010-05-23	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B6	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	11	True	South Africa	8.4	28.8	Lower_Sabie	B6	37445	1	10/18/12	1.306	-23.82	-23.82	31.44	31.44	36	True	33	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.47	bovine gut metagenome	506599	stool	bovine gut metagenome	20	150	NEG	Ezenwa_Cape_Buffalo	77.5	6.4
1736.B6.0611	Missing: Not provided	Missing: Not provided	months	0	0.0	B6.0611	Missing: Not provided	Missing: Not provided	Missing: Not provided	Not applicable	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B6	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable		True	South Africa	Missing: Not provided	Missing: Not provided	Missing: Not provided	B6	37445	Missing: Not provided	Missing: Not provided	Missing: Not provided	-23.82	-23.82	31.44	31.44	Missing: Not provided	Missing: Not provided	Missing: Not provided	CCME	True	Missing: Not provided	True	Host-associated	Animal	Animal distal gut	1736	Missing: Not provided	bovine gut metagenome	506599	stool	bovine gut metagenome	Missing: Not provided	Missing: Not provided	Missing: Not provided	Ezenwa_Cape_Buffalo	Missing: Not provided	Missing: Not provided
1736.B6.0711	104	104	months	0	0.0	B6.0711	0	2.75	2011-07-27 00:00:00	2011-07-27	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B6	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	10.9	34	Lower_Sabie	B6	37445	20	11/5/12	0.371	-23.82	-23.82	31.44	31.44	58	True	13	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.51	bovine gut metagenome	506599	stool	bovine gut metagenome	22	100	NEG	Ezenwa_Cape_Buffalo	77.5	6.1
1736.B6.1109	83	83	months	0	0.0	B6.1109	0	3.5	2009-11-08 00:00:00	2009-11-08	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B6	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	8	True	South Africa	9.5	32.7	Lower_Sabie	B6	37445	5	10/24/12	0.873	-23.82	-23.82	31.44	31.44	8	False	55	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.36	bovine gut metagenome	506599	stool	bovine gut metagenome	29	0	NEG	Ezenwa_Cape_Buffalo	77	6.2
1736.B6.1110	95	95	months	0	0.0	B6.1110	0	3	2010-11-15 00:00:00	2010-11-15	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B6	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	15	True	South Africa	9.4	28.5	Lower_Sabie	B6	37445	43	12/7/12	1.266	-23.82	-23.82	31.44	31.44	10	False	56	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	7.27	bovine gut metagenome	506599	stool	bovine gut metagenome	19	0	NEG	Ezenwa_Cape_Buffalo	78	6
1736.B7.0510	58	58	months	0	0.0	B7.0510	0	3.75	2010-05-31 00:00:00	2010-05-31	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B7	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	14	True	South Africa	14	48.9	Other	B7	37445	1	10/18/12	0.911	-23.82	-23.82	31.44	31.44	42	False	26	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	13.52	bovine gut metagenome	506599	stool	bovine gut metagenome	18	100	NEG	Ezenwa_Cape_Buffalo	70	12.6
1736.B7.0709	48	48	months	0	0.0	B7.0709	2	4.5	2009-07-20 00:00:00	2009-07-20	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B7	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	7	True	South Africa	12.6	35.2	Lower_Sabie	B7	37445	33	11/13/12	0.653	-23.82	-23.82	31.44	31.44	55	False	17	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	10.18	bovine gut metagenome	506599	stool	bovine gut metagenome	19	0	NEG	Ezenwa_Cape_Buffalo	66	6.8
1736.B7.1109	52	52	months	0	0.0	B7.1109	0	2.5	2009-11-03 00:00:00	2009-11-03	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B7	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	0	True	South Africa	12.2	40.4	Other	B7	37445	5	10/24/12	0.824	-23.82	-23.82	31.44	31.44	35	False	43	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	10.49	bovine gut metagenome	506599	stool	bovine gut metagenome	22	0	NEG	Ezenwa_Cape_Buffalo	67	6
1736.B7.1111	76	76	months	0	0.0	B7.1111	0	3	2011-11-04 00:00:00	2011-11-04	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B7	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	12.1	38.7	Other	B7	37445	23	11/7/12	1.618	-23.82	-23.82	31.44	31.44	5	False	60	CCME	True	late	True	Host-associated	Animal	Animal distal gut	1736	8.49	bovine gut metagenome	506599	stool	bovine gut metagenome	26	0	POS	Ezenwa_Cape_Buffalo	77	7.2
1736.B8.0609	66	66	months	0	0.0	B8.0609	0	3.75	2009-06-18 00:00:00	2009-06-18	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B8	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	9	True	South Africa	11.6	39.3	Lower_Sabie	B8	37445	33	11/13/12	0.749	-23.82	-23.82	31.44	31.44	42	False	23	CCME	True	early	True				1736	10.45	bovine gut metagenome	506599	stool	bovine gut metagenome	26	0	NEG	Ezenwa_Cape_Buffalo	68	7
1736.B8.1109	71	71	months	0	0.0	B8.1109	0	3.5	2009-11-08 00:00:00	2009-11-08	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B8	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	6	True	South Africa	10	35.2	Lower_Sabie	B8	37445	5	10/24/12	0.804	-23.82	-23.82	31.44	31.44	50	False	27	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.16	bovine gut metagenome	506599	stool	bovine gut metagenome	17	0	NEG	Ezenwa_Cape_Buffalo	69	4.9
1736.B8.1110	83	83	months	0	0.0	B8.1110	0	2.25	2010-11-04 00:00:00	2010-11-04	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B8	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	12.4	38.9	Croc_Bridge	B8	37445	43	12/7/12	1.41	-23.82	-23.82	31.44	31.44	16	False	53	CCME	True	no	True	Host-associated	Animal	Animal distal gut	1736	8.7	bovine gut metagenome	506599	stool	bovine gut metagenome	19	50	NEG	Ezenwa_Cape_Buffalo	72.5	5.5
1736.B8.1111	95	95	months	0	0.0	B8.1111	0	1.75	2011-11-14 00:00:00	2011-11-14	GAZ:South Africa	0	0	Fecal sample taken from cape buffalo B8	True	300	300	True	EMP sample	Host-associated	Animal	Animal distal gut	rangeland biome	animal-associated habitat	feces	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	rangeland biome	Not applicable	Not applicable	12	True	South Africa	8	26.7	Croc_Bridge	B8	37445	23	11/7/12	0.554	-23.82	-23.82	31.44	31.44	23	False	38	CCME	True	mid	True	Host-associated	Animal	Animal distal gut	1736	5.71	bovine gut metagenome	506599	stool	bovine gut metagenome	27	0	NEG	Ezenwa_Cape_Buffalo	72	6
