sample_name	age	age_unit	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_timestamp	country	depth_m	description	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	geo_loc_name	host_subject_id	host_taxid	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	taxon_id	title	tot_mass
1748.5.15.12.FI.25.D	Missing: Not provided	months	0.0	5.15.12.FI.25.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal left side of head near eye	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.25.V	Missing: Not provided	months	0.0	5.15.12.FI.25.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral left side of head near eye	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.4.D	Missing: Not provided	months	0.0	5.15.12.FI.4.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral right side of head near eye	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.4.V	Missing: Not provided	months	0.0	5.15.12.FI.4.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral right side of head near eye	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.5.D	Missing: Not provided	months	0.0	5.15.12.FI.5.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal beak	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.5.V	Missing: Not provided	months	0.0	5.15.12.FI.5.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral beak	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.6.D	Missing: Not provided	months	0.0	5.15.12.FI.6.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal tail	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE				1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.6.V	Missing: Not provided	months	0.0	5.15.12.FI.6.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral tail	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE				1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.7.D	Missing: Not provided	months	0.0	5.15.12.FI.7.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal left claws and foot	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.7.V	Missing: Not provided	months	0.0	5.15.12.FI.7.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral cloaca area	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE				1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.8.D	Missing: Not provided	months	0.0	5.15.12.FI.8.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal left proximal leg section	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.8.V	Missing: Not provided	months	0.0	5.15.12.FI.8.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral left thigh area	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE				1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.9.D	Missing: Not provided	months	0.0	5.15.12.FI.9.D	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, dorsal base of wing	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.9.V	Missing: Not provided	months	0.0	5.15.12.FI.9.V	UBERON:skin	UBERON:mucus	UBERON:skin	2012-05-15	GAZ:United States of America	0	pigeon biogeography, ventral left trunk	ominivorous	TRUE	1624.1	1400.0	True	EMP sample	Host-associated	Animal	Animal surface	freshwater biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-108.55	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	fish metagenome	496924	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.15.12.FI.CTRL.WATER	Not applcable	months	0.0	5.15.12.FI.CTRL.WATER	Not applicable	Not applicable	Not applicable	2012-05-16	GAZ:United States of America	0	pigeon biogeography, dorsal right thigh area	ominivorous	TRUE	1624.1	1401.0	True	EMP sample	Control	Negative	Sterile water blank	freshwater biome	freshwater habitat	fresh water	host-associated	biome	aquatic biome	freshwater biome	Not applicable	Not applicable	Not applicable	USA:CO:Boulder	Pigeon 1	436679	40.01	39.06	adult	-105.271	-107.55	UCSDMI	TRUE	TRUE	Control	Negative	Sterile water blank	1748	freshwater metagenome	449393	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.1.D	175	months	0.0	5.18.12.R.1.D	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	pigeon biogeography, ventral center of trunk	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Pigeon 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.1.V	175	months	0.0	5.18.12.R.1.V	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	pigeon biogeography, dorsal, base of tail	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Pigeon 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.10.D	175	months	0.0	5.18.12.R.10.D	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	pigeon biogeography, ventral cloacal	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Pigeon 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.10.V	175	months	0.0	5.18.12.R.10.V	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	pigeon biogeography, left lower limb, dorsal	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Pigeon 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.11.D	175	months	0.0	5.18.12.R.11.D	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	pigeon biogeography, left lower limb, ventral	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Pigeon 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.11.V	175	months	0.0	5.18.12.R.11.V	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	pigeon biogeography, left trunk dorsal	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Pigeon 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.12.D	175	months	0.0	5.18.12.R.12.D	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	pigeon biogeography, left trunk ventral	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Pigeon 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	bird metagenome	Missing: Not provided	1833763	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.12.V	175	months	0.0	5.18.12.R.12.V	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	rat biogeography, dorsal right distal leg section	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rattus Norvegicus 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	rat metagenome	male	1427740	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.13.D	175	months	0.0	5.18.12.R.13.D	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	rat biogeography, ventral right distal leg section	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rattus Norvegicus 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	rat metagenome	male	1427740	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.13.V	175	months	0.0	5.18.12.R.13.V	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	rat biogeography, dorsal medial trunk	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rattus Norvegicus 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	rat metagenome	male	1427740	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.14.D	175	months	0.0	5.18.12.R.14.D	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	rat biogeography, ventral medial trunk	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rattus Norvegicus 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	rat metagenome	male	1427740	knight_comp_biogeography	Missing: Not provided
1748.5.18.12.R.14.V	175	months	0.0	5.18.12.R.14.V	UBERON:skin	UBERON:sebum	UBERON:skin	2012-05-18	GAZ:United States of America	0	rat biogeography, dorsal right trunk side	ominivorous	TRUE	1624.1	1624.1	True	EMP sample	Host-associated	Animal	Animal surface	urban biome	animal-associated habitat	sebum	host-associated	biome	terrestrial biome	anthropogenic terrestrial biome	dense settlement biome	urban biome	Not applicable	USA:CO:Boulder	Rattus Norvegicus 1	10116	40.01	40.01	adult	-105.271	-105.271	UCSDMI	TRUE	TRUE	Host-associated	Animal	Animal surface	1748	rat metagenome	1427740	skin	rat metagenome	male	1427740	knight_comp_biogeography	Missing: Not provided
