sample_name	altitude	altitude_m	anonymized_name	body_habitat	body_product	body_site	collection_date	collection_date_unformat	collection_timestamp	country	depth	depth_m	description	diet	dna_extracted	elevation	elevation_m	emp_release1	empo_0	empo_1	empo_2	empo_3	env_biome	env_feature	env_material	env_package	envo_biome_0	envo_biome_1	envo_biome_2	envo_biome_3	envo_biome_4	envo_biome_5	extracted_dna_avail_now	geo_loc_name	host_class	host_common_name	host_family	host_genus	host_kingdom	host_order	host_phylum	host_scientific_name	host_species	host_subject_id	host_superkingdom	host_taxid	latitude	latitude_deg	life_stage	longitude	longitude_deg	physical_specimen_location	physical_specimen_remaining	public	qiita_empo_1	qiita_empo_2	qiita_empo_3	qiita_study_id	sample_scientific_name	sample_taxid	sample_type	scientific_name	sex	sex_def_prob	title	unnamed_3
1665.RWB2012DEC09.05	0	0.0	6	UBERON:skin	UBERON:mucus	UBERON:skin	12/9/12	12/9/12	2012-12-09	GAZ:United States of America	0	0	RWB2012DEC09.05 skin microbiome of Globicephala macrorhynchus (Short.finned pilot whale)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	short-finned pilot whale	f__Delphinidae	g__Globicephala	k__Metazoa	o__Cetacea	p__Chordata	Globicephala macrorhynchus	s__Globicephala_macrorhynchus	RWB2012DEC09.05	sk__Eukaryota	38241	20.8166	20.8166	sub_adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	male	male	Marine mammal skin microbiomes	skin microbiome of Globicephala macrorhynchus (Short.finned pilot whale)
1665.RWB2012DEC09.06	0	0.0	21	UBERON:skin	UBERON:mucus	UBERON:skin	12/9/12	12/9/12	2012-12-09	GAZ:United States of America	0	0	RWB2012DEC09.06 skin microbiome of Globicephala macrorhynchus (Short.finned pilot whale)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	short-finned pilot whale	f__Delphinidae	g__Globicephala	k__Metazoa	o__Cetacea	p__Chordata	Globicephala macrorhynchus	s__Globicephala_macrorhynchus	RWB2012DEC09.06	sk__Eukaryota	38241	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	male	male	Marine mammal skin microbiomes	skin microbiome of Globicephala macrorhynchus (Short.finned pilot whale)
1665.RWB2012DEC11.01	0	0.0	5	UBERON:skin	UBERON:mucus	UBERON:skin	12/11/12	12/11/12	2012-12-11	GAZ:United States of America	0	0	RWB2012DEC11.01 skin microbiome of Stenella attenuata (Pantropical spotted dolphin )	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	bridled dolphin	f__Delphinidae	g__Stenella	k__Metazoa	o__Cetacea	p__Chordata	Stenella attenuata	s__Stenella_attenuata	RWB2012DEC11.01	sk__Eukaryota	9735	20.8166	20.8166	sub_adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Stenella attenuata (Pantropical spotted dolphin )
1665.RWB2012DEC11.03	0	0.0	9	UBERON:skin	UBERON:mucus	UBERON:skin	12/11/12	12/11/12	2012-12-11	GAZ:United States of America	0	0	RWB2012DEC11.03 skin microbiome of Stenella attenuata (Pantropical spotted dolphin )	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	bridled dolphin	f__Delphinidae	g__Stenella	k__Metazoa	o__Cetacea	p__Chordata	Stenella attenuata	s__Stenella_attenuata	RWB2012DEC11.03	sk__Eukaryota	9735	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Stenella attenuata (Pantropical spotted dolphin )
1665.RWB2012DEC13.01	0	0.0	7	UBERON:skin	UBERON:mucus	UBERON:skin	12/13/12	12/13/12	2012-12-13	GAZ:United States of America	0	0	RWB2012DEC13.01 skin microbiome of Tursiops truncatus (bottlenose dolphin)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	bottlenosed dolphin	f__Delphinidae	g__Tursiops	k__Metazoa	o__Cetacea	p__Chordata	Tursiops truncatus	s__Tursiops_truncatus	RWB2012DEC13.01	sk__Eukaryota	9739	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Tursiops truncatus (bottlenose dolphin)
1665.RWB2012DEC15.01	0	0.0	1	UBERON:skin	UBERON:mucus	UBERON:skin	12/15/12	12/15/12	2012-12-15	GAZ:United States of America	0	0	RWB2012DEC15.01 skin microbiome of Globicephala macrorhynchus (Short.finned pilot whale)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	short-finned pilot whale	f__Delphinidae	g__Globicephala	k__Metazoa	o__Cetacea	p__Chordata	Globicephala macrorhynchus	s__Globicephala_macrorhynchus	RWB2012DEC15.01	sk__Eukaryota	38241	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	female	female	Marine mammal skin microbiomes	skin microbiome of Globicephala macrorhynchus (Short.finned pilot whale)
1665.RWB2012DEC17.01	0	0.0	15	UBERON:skin	UBERON:mucus	UBERON:skin	12/17/12	12/17/12	2012-12-17	GAZ:United States of America	0	0	RWB2012DEC17.01 skin microbiome of Stenella attenuata (Pantropical spotted dolphin )	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	bridled dolphin	f__Delphinidae	g__Stenella	k__Metazoa	o__Cetacea	p__Chordata	Stenella attenuata	s__Stenella_attenuata	RWB2012DEC17.01	sk__Eukaryota	9735	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Stenella attenuata (Pantropical spotted dolphin )
1665.RWB2012DEC17.02	0	0.0	18	UBERON:skin	UBERON:mucus	UBERON:skin	12/17/12	12/17/12	2012-12-17	GAZ:United States of America	0	0	RWB2012DEC17.02 skin microbiome of Stenella longirostris (Spinner dolphin)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	spinner dolphin	f__Delphinidae	g__Stenella	k__Metazoa	o__Cetacea	p__Chordata	Stenella longirostris	s__Stenella_longirostris	RWB2012DEC17.02	sk__Eukaryota	9736	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	male	Probable male	Marine mammal skin microbiomes	skin microbiome of Stenella longirostris (Spinner dolphin)
1665.RWB2012DEC17.03	0	0.0	8	UBERON:skin	UBERON:mucus	UBERON:skin	12/17/12	12/17/12	2012-12-17	GAZ:United States of America	0	0	RWB2012DEC17.03 skin microbiome of Stenella longirostris (Spinner dolphin)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	spinner dolphin	f__Delphinidae	g__Stenella	k__Metazoa	o__Cetacea	p__Chordata	Stenella longirostris	s__Stenella_longirostris	RWB2012DEC17.03	sk__Eukaryota	9736	20.8166	20.8166	sub_adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Stenella longirostris (Spinner dolphin)
1665.RWB2012DEC17.04	0	0.0	4	UBERON:skin	UBERON:mucus	UBERON:skin	12/17/12	12/17/12	2012-12-17	GAZ:United States of America	0	0	RWB2012DEC17.04 skin microbiome of Stenella longirostris (Spinner dolphin)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	spinner dolphin	f__Delphinidae	g__Stenella	k__Metazoa	o__Cetacea	p__Chordata	Stenella longirostris	s__Stenella_longirostris	RWB2012DEC17.04	sk__Eukaryota	9736	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Stenella longirostris (Spinner dolphin)
1665.RWB2012DEC18.01	0	0.0	12	UBERON:skin	UBERON:mucus	UBERON:skin	12/18/12	12/18/12	2012-12-18	GAZ:United States of America	0	0	RWB2012DEC18.01 skin microbiome of Peponocephala electra (Melon headed whale)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	melon-headed whale	f__Delphinidae	g__Peponocephala	k__Metazoa	o__Cetacea	p__Chordata	Peponocephala electra	s__Peponocephala_electra	RWB2012DEC18.01	sk__Eukaryota	103596	20.8166	20.8166	sub_adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Peponocephala electra (Melon headed whale)
1665.RWB2012DEC18.04	0	0.0	19	UBERON:skin	UBERON:mucus	UBERON:skin	12/18/12	12/18/12	2012-12-18	GAZ:United States of America	0	0	RWB2012DEC18.04 skin microbiome of Peponocephala electra (Melon headed whale)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	melon-headed whale	f__Delphinidae	g__Peponocephala	k__Metazoa	o__Cetacea	p__Chordata	Peponocephala electra	s__Peponocephala_electra	RWB2012DEC18.04	sk__Eukaryota	103596	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Peponocephala electra (Melon headed whale)
1665.RWB2012DEC18.05	0	0.0	2	UBERON:skin	UBERON:mucus	UBERON:skin	12/18/12	12/18/12	2012-12-18	GAZ:United States of America	0	0	RWB2012DEC18.05 skin microbiome of Peponocephala electra (Melon headed whale)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	melon-headed whale	f__Delphinidae	g__Peponocephala	k__Metazoa	o__Cetacea	p__Chordata	Peponocephala electra	s__Peponocephala_electra	RWB2012DEC18.05	sk__Eukaryota	103596	20.8166	20.8166	sub_adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Peponocephala electra (Melon headed whale)
1665.RWB2012DEC18.06	0	0.0	10	UBERON:skin	UBERON:mucus	UBERON:skin	12/18/12	12/18/12	2012-12-18	GAZ:United States of America	0	0	RWB2012DEC18.06 skin microbiome of Peponocephala electra (Melon headed whale)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	melon-headed whale	f__Delphinidae	g__Peponocephala	k__Metazoa	o__Cetacea	p__Chordata	Peponocephala electra	s__Peponocephala_electra	RWB2012DEC18.06	sk__Eukaryota	103596	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Peponocephala electra (Melon headed whale)
1665.RWB2012DEC18.07	0	0.0	17	UBERON:skin	UBERON:mucus	UBERON:skin	12/18/12	12/18/12	2012-12-18	GAZ:United States of America	0	0	RWB2012DEC18.07 skin microbiome of Peponocephala electra (Melon headed whale)	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	melon-headed whale	f__Delphinidae	g__Peponocephala	k__Metazoa	o__Cetacea	p__Chordata	Peponocephala electra	s__Peponocephala_electra	RWB2012DEC18.07	sk__Eukaryota	103596	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Peponocephala electra (Melon headed whale)
1665.RWB2012Dec11.02	0	0.0	11	UBERON:skin	UBERON:mucus	UBERON:skin	12/11/12	12/11/12	2012-12-11	GAZ:United States of America	0	0	RWB2012Dec11.02 skin microbiome of Stenella attenuata (Pantropical spotted dolphin )	carnivore	TRUE	459.1276855	459.1276855	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	bridled dolphin	f__Delphinidae	g__Stenella	k__Metazoa	o__Cetacea	p__Chordata	Stenella attenuata	s__Stenella_attenuata	RWB2012Dec11.02	sk__Eukaryota	9735	20.8166	20.8166	adult	-156.92732	-156.92732	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Stenella attenuata (Pantropical spotted dolphin )
1665.RWB2013MAY16.01	0	0.0	159	UBERON:skin	UBERON:mucus	UBERON:skin	5/16/13	5/16/13	2013-05-16	GAZ:United States of America	0	0	RWB2013MAY16.01 skin microbiome of Physeter macrocephalus (Sperm whale)	carnivore	TRUE	0.626278996	0.626278996	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	sperm whale	f__Physeteridae	g__Physeter	k__Metazoa	o__Cetacea	p__Chordata	Physeter catodon	s__Physeter_catodon	RWB2013MAY16.01	sk__Eukaryota	9755	19.63999	19.63999	adult	-155.99693	-155.99693	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	female	probable female	Marine mammal skin microbiomes	skin microbiome of Physeter macrocephalus (Sperm whale)
1665.RWB2013MAY16.02	0	0.0	158	UBERON:skin	UBERON:mucus	UBERON:skin	5/16/13	5/16/13	2013-05-16	GAZ:United States of America	0	0	RWB2013MAY16.02 skin microbiome of Physeter macrocephalus (Sperm whale)	carnivore	TRUE	0.626278996	0.626278996	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	sperm whale	f__Physeteridae	g__Physeter	k__Metazoa	o__Cetacea	p__Chordata	Physeter catodon	s__Physeter_catodon	RWB2013MAY16.02	sk__Eukaryota	9755	19.63999	19.63999	adult	-155.99693	-155.99693	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	female	probable female	Marine mammal skin microbiomes	skin microbiome of Physeter macrocephalus (Sperm whale)
1665.RWB2013MAY22.02	0	0.0	157	UBERON:skin	UBERON:mucus	UBERON:skin	5/22/13	5/22/13	2013-05-22	GAZ:United States of America	0	0	RWB2013MAY22.02 skin microbiome of Physeter macrocephalus (Sperm whale)	carnivore	TRUE	0.626278996	0.626278996	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	sperm whale	f__Physeteridae	g__Physeter	k__Metazoa	o__Cetacea	p__Chordata	Physeter catodon	s__Physeter_catodon	RWB2013MAY22.02	sk__Eukaryota	9755	19.63999	19.63999	sub_adult	-155.99693	-155.99693	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	Missing: Not provided	Missing: Not provided	Marine mammal skin microbiomes	skin microbiome of Physeter macrocephalus (Sperm whale)
1665.RWB2013MAY22.03	0	0.0	156	UBERON:skin	UBERON:mucus	UBERON:skin	5/22/13	5/22/13	2013-05-22	GAZ:United States of America	0	0	RWB2013MAY22.03 skin microbiome of Physeter macrocephalus (Sperm whale)	carnivore	TRUE	0.626278996	0.626278996	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	sperm whale	f__Physeteridae	g__Physeter	k__Metazoa	o__Cetacea	p__Chordata	Physeter catodon	s__Physeter_catodon	RWB2013MAY22.03	sk__Eukaryota	9755	19.63999	19.63999	adult	-155.99693	-155.99693	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	male	male	Marine mammal skin microbiomes	skin microbiome of Physeter macrocephalus (Sperm whale)
1665.flipper.tag.23	0	0.0	60	UBERON:skin	UBERON:mucus	UBERON:skin	3/24/12	3/24/12	2012-03-24	GAZ:United States of America	0	0	flipper.tag.23 skin microbiome of Phoca vitulina (harbor seal)	carnivore	TRUE	1.922335744	1.922335744	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	harbor seal	f__Phocidae	g__Phoca	k__Metazoa	o__Carnivora	p__Chordata	Phoca vitulina	s__Phoca_vitulina	flipper.tag.23	sk__Eukaryota	9720	41.68209	41.68209	adult	-69.95977	-69.95977	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	male	male	Marine mammal skin microbiomes	skin microbiome of Phoca vitulina (harbor seal)
1665.flipper.tag.24	0	0.0	62	UBERON:skin	UBERON:mucus	UBERON:skin	3/24/12	3/24/12	2012-03-24	GAZ:United States of America	0	0	flipper.tag.24 skin microbiome of Phoca vitulina (harbor seal)	carnivore	TRUE	1.922335744	1.922335744	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	harbor seal	f__Phocidae	g__Phoca	k__Metazoa	o__Carnivora	p__Chordata	Phoca vitulina	s__Phoca_vitulina	flipper.tag.24	sk__Eukaryota	9720	41.68209	41.68209	adult	-69.95977	-69.95977	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	male	male	Marine mammal skin microbiomes	skin microbiome of Phoca vitulina (harbor seal)
1665.flipper.tag.26	0	0.0	69	UBERON:skin	UBERON:mucus	UBERON:skin	3/29/12	3/29/12	2012-03-29	GAZ:United States of America	0	0	flipper.tag.26 skin microbiome of Phoca vitulina (harbor seal)	carnivore	TRUE	1.922335744	1.922335744	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	harbor seal	f__Phocidae	g__Phoca	k__Metazoa	o__Carnivora	p__Chordata	Phoca vitulina	s__Phoca_vitulina	flipper.tag.26	sk__Eukaryota	9720	41.68209	41.68209	adult	-69.95977	-69.95977	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	male	male	Marine mammal skin microbiomes	skin microbiome of Phoca vitulina (harbor seal)
1665.flipper.tag.27	0	0.0	65	UBERON:skin	UBERON:mucus	UBERON:skin	3/29/12	3/29/12	2012-03-29	GAZ:United States of America	0	0	flipper.tag.27 skin microbiome of Phoca vitulina (harbor seal)	carnivore	TRUE	1.922335744	1.922335744	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	harbor seal	f__Phocidae	g__Phoca	k__Metazoa	o__Carnivora	p__Chordata	Phoca vitulina	s__Phoca_vitulina	flipper.tag.27	sk__Eukaryota	9720	41.68209	41.68209	adult	-69.95977	-69.95977	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	female	female	Marine mammal skin microbiomes	skin microbiome of Phoca vitulina (harbor seal)
1665.flipper.tag.28	0	0.0	70	UBERON:skin	UBERON:mucus	UBERON:skin	3/24/12	3/24/12	2012-03-24	GAZ:United States of America	0	0	flipper.tag.28 skin microbiome of Phoca vitulina (harbor seal)	carnivore	TRUE	1.922335744	1.922335744	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	harbor seal	f__Phocidae	g__Phoca	k__Metazoa	o__Carnivora	p__Chordata	Phoca vitulina	s__Phoca_vitulina	flipper.tag.28	sk__Eukaryota	9720	41.68209	41.68209	adult	-69.95977	-69.95977	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	female	female	Marine mammal skin microbiomes	skin microbiome of Phoca vitulina (harbor seal)
1665.flipper.tag.29	0	0.0	67	UBERON:skin	UBERON:mucus	UBERON:skin	3/24/12	3/24/12	2012-03-24	GAZ:United States of America	0	0	flipper.tag.29 skin microbiome of Phoca vitulina (harbor seal)	carnivore	TRUE	1.922335744	1.922335744	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	harbor seal	f__Phocidae	g__Phoca	k__Metazoa	o__Carnivora	p__Chordata	Phoca vitulina	s__Phoca_vitulina	flipper.tag.29	sk__Eukaryota	9720	41.68209	41.68209	adult	-69.95977	-69.95977	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	male	male	Marine mammal skin microbiomes	skin microbiome of Phoca vitulina (harbor seal)
1665.flipper.tag.30	0	0.0	64	UBERON:skin	UBERON:mucus	UBERON:skin	3/29/12	3/29/12	2012-03-29	GAZ:United States of America	0	0	flipper.tag.30 skin microbiome of Phoca vitulina (harbor seal)	carnivore	TRUE	1.922335744	1.922335744	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	harbor seal	f__Phocidae	g__Phoca	k__Metazoa	o__Carnivora	p__Chordata	Phoca vitulina	s__Phoca_vitulina	flipper.tag.30	sk__Eukaryota	9720	41.68209	41.68209	adult	-69.95977	-69.95977	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	female	female	Marine mammal skin microbiomes	skin microbiome of Phoca vitulina (harbor seal)
1665.flipper.tag.31	0	0.0	63	UBERON:skin	UBERON:mucus	UBERON:skin	3/29/12	3/29/12	2012-03-29	GAZ:United States of America	0	0	flipper.tag.31 skin microbiome of Phoca vitulina (harbor seal)	carnivore	TRUE	1.922335744	1.922335744	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	harbor seal	f__Phocidae	g__Phoca	k__Metazoa	o__Carnivora	p__Chordata	Phoca vitulina	s__Phoca_vitulina	flipper.tag.31	sk__Eukaryota	9720	41.68209	41.68209	adult	-69.95977	-69.95977	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	male	male	Marine mammal skin microbiomes	skin microbiome of Phoca vitulina (harbor seal)
1665.flipper.tag.33	0	0.0	68	UBERON:skin	UBERON:mucus	UBERON:skin	3/29/12	3/29/12	2012-03-29	GAZ:United States of America	0	0	flipper.tag.33 skin microbiome of Phoca vitulina (harbor seal)	carnivore	TRUE	1.922335744	1.922335744	True	EMP sample	Host-associated	Animal	Animal surface	marine biome	animal-associated habitat	mucus	host-associated	biome	aquatic biome	marine biome	Not applicable	Not applicable	Not applicable	TRUE	USA:Northeast region	c__Mammalia	harbor seal	f__Phocidae	g__Phoca	k__Metazoa	o__Carnivora	p__Chordata	Phoca vitulina	s__Phoca_vitulina	flipper.tag.33	sk__Eukaryota	9720	41.68209	41.68209	adult	-69.95977	-69.95977	WHOI	TRUE	TRUE	Host-associated	Animal	Animal surface	1665	skin metagenome	1338477	skin	skin metagenome	female	female	Marine mammal skin microbiomes	skin microbiome of Phoca vitulina (harbor seal)
